id,scenario,sim_time,created,started,relayed,aborted,dropped,removed,delivered,delivery_prob,response_prob,overhead_ratio,latency_avg,latency_med,hopcount_avg,hopcount_med,buffertime_avg,buffertime_med,distance_avg,d_dist_avg,speed_avg,mobility,router,ttl,seed,buffer_size,message_interval,exp_weight
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sgE']_[50M]_[5,25]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sgE']_[50M]_[5,25]_w[4]",302400.0,20689,114685154,114685154,0,114339335,337299,12138,0.5867,0.0,9447.4391,3731.5301,1125.0,67.0501,16,41.1166,9.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'sgE',50,"5,25",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sge']_[50M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sge']_[50M]_[60, 120]_w[4]",302400.0,3383,1055144,1055144,0,931181,107530,2557,0.7558,0.0,411.6492,3936.9003,1269.0,10.9636,7,4197.4534,2100.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'sge',50,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['msgM']_[200M]_[35,60]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['msgM']_[200M]_[35,60]_w[4]",302400.0,6439,647019,647019,0,357024,221176,5070,0.7874,0.0,126.6172,5027.7053,1555.0,10.2606,7,26361.0191,32391.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'msgM',200,"35,60",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['msgE']_[50M]_[5,25]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['msgE']_[50M]_[5,25]_w[4]",302400.0,20908,116577217,116577217,0,116226816,342062,12252,0.586,0.0,9513.954,3673.8404,1040.0,63.7492,15,40.8843,9.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'msgE',50,"5,25",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['gMeE']_[150M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['gMeE']_[150M]_[60, 120]_w[4]",302400.0,3379,336387,336387,0,167804,115962,2648,0.7837,0.0,126.0344,5373.5151,1539.0,10.2734,7,37042.4764,49370.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'gMeE',150,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sge']_[75M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sge']_[75M]_[60, 120]_w[4]",302400.0,3383,340306,340306,0,201263,114068,2636,0.7792,0.0,128.0994,4670.607,1387.0,10.22,7,19516.8864,22556.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'sge',75,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mE']_[50M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mE']_[50M]_[25,35]_w[4]",302400.0,10267,106773881,106773881,0,106534238,225935,7180,0.6993,0.0,14870.0141,3924.9344,1453.0,95.0299,16,43.4044,9.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'mE',50,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['ME']_[75M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['ME']_[75M]_[25,35]_w[4]",302400.0,10243,138590389,138590389,0,138303190,265380,7467,0.729,0.0,18559.3842,3883.2054,1407.0,118.0363,14,49.2084,10.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'ME',75,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sge']_[50M]_[35,60]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sge']_[50M]_[35,60]_w[4]",302400.0,6430,87454295,87454295,0,87271819,167438,4712,0.7328,0.0,18558.9098,3796.1551,1373.0,123.1494,13,52.0304,10.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'sge',50,"35,60",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sgE']_[75M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sgE']_[75M]_[60, 120]_w[4]",302400.0,3363,339950,339950,0,200820,114809,2616,0.7779,0.0,128.9503,4748.6969,1562.0,10.2928,7,19111.5923,21831.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'sgE',75,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mgM']_[75M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mgM']_[75M]_[60, 120]_w[4]",302400.0,3379,341264,341264,0,202886,113737,2643,0.7822,0.0,128.1199,4567.053,1312.0,10.406,7,19031.7411,21677.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'mgM',75,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['ge']_[100M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['ge']_[100M]_[60, 120]_w[4]",302400.0,3382,340703,340703,0,189025,118008,2645,0.7821,0.0,127.8102,5081.3754,1579.0,10.1951,7,24874.9366,30092.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'ge',100,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['msg']_[200M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['msg']_[200M]_[25,35]_w[4]",302400.0,10259,1188841,1188841,0,776434,344782,7935,0.7735,0.0,148.8224,4357.0295,1366.0,10.5296,7,14632.3139,13376.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'msg',200,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['msE']_[75M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['msE']_[75M]_[25,35]_w[4]",302400.0,10264,138444524,138444524,0,138159024,263381,7491,0.7298,0.0,18480.4476,3713.1538,1345.0,118.556,14,49.3034,10.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'msE',75,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mg']_[75M]_[5,25]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mg']_[75M]_[5,25]_w[4]",302400.0,20851,164374793,164374793,0,163952712,403648,13582,0.6514,0.0,12101.3997,3892.3659,1325.0,79.7563,16,42.8717,9.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'mg',75,"5,25",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sM']_[50M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sM']_[50M]_[25,35]_w[4]",302400.0,10249,105516244,105516244,0,105274531,228281,7132,0.6959,0.0,14793.7622,3975.7532,1581.0,93.3641,16,43.4797,9.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'sM',50,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['ME']_[200M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['ME']_[200M]_[60, 120]_w[4]",302400.0,3364,335324,335324,0,149088,116479,2678,0.7961,0.0,124.2143,5904.941,1366.0,10.1262,7,46101.5279,64083.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'ME',200,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['msME']_[200M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['msME']_[200M]_[60, 120]_w[4]",302400.0,3374,336316,336316,0,150357,117886,2697,0.7993,0.0,123.7,5855.861,1709.0,10.3218,7,46000.7318,66861.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'msME',200,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sg']_[75M]_[35,60]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sg']_[75M]_[35,60]_w[4]",302400.0,6430,24236483,24236483,0,24017284,195376,4795,0.7457,0.0,5053.5324,3706.9727,1213.0,31.4292,9,274.9101,49.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'sg',75,"35,60",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['geE']_[100M]_[35,60]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['geE']_[100M]_[35,60]_w[4]",302400.0,6442,1460982,1460982,0,1217777,210477,4880,0.7575,0.0,298.3816,4030.335,1280.0,10.6439,7,5997.2821,3346.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'geE',100,"35,60",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mgE']_[50M]_[5,25]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mgE']_[50M]_[5,25]_w[4]",302400.0,20884,116650332,116650332,0,116292565,348999,12344,0.5911,0.0,9448.9621,3712.8052,1154.0,63.4081,16,41.0763,9.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'mgE',50,"5,25",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mgE']_[200M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mgE']_[200M]_[60, 120]_w[4]",302400.0,3397,339464,339464,0,150304,118951,2707,0.7969,0.0,124.4023,5777.7547,1432.0,10.2796,7,45703.2771,64494.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'mgE',200,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['me']_[200M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['me']_[200M]_[25,35]_w[4]",302400.0,10244,1116815,1116815,0,708529,340980,7840,0.7653,0.0,141.4509,4447.0143,1464.0,10.4486,7,15701.4331,15044.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'me',200,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['ME']_[150M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['ME']_[150M]_[60, 120]_w[4]",302400.0,3364,335314,335314,0,168168,115948,2668,0.7931,0.0,124.6799,5647.6282,1356.0,10.1514,7,36486.8522,47103.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'ME',150,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['msgE']_[150M]_[35,60]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['msgE']_[150M]_[35,60]_w[4]",302400.0,6445,648104,648104,0,381641,216272,4995,0.775,0.0,128.7506,4609.7131,1365.0,10.2519,7,20271.5244,23844.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'msgE',150,"35,60",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sg']_[150M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sg']_[150M]_[60, 120]_w[4]",302400.0,3378,335997,335997,0,168452,116566,2671,0.7907,0.0,124.7945,5743.021,1506.0,10.161,7,36939.9092,47842.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'sg',150,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['msE']_[75M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['msE']_[75M]_[60, 120]_w[4]",302400.0,3384,343223,343223,0,204533,113650,2619,0.7739,0.0,130.0512,4503.7102,1422.0,10.312,7,18962.6574,21762.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'msE',75,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['MeE']_[150M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['MeE']_[150M]_[25,35]_w[4]",302400.0,10254,5010942,5010942,0,4632972,330232,7793,0.76,0.0,642.0055,4010.7839,1326.0,11.2442,8,2618.9058,657.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'MeE',150,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['gMe']_[200M]_[35,60]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['gMe']_[200M]_[35,60]_w[4]",302400.0,6412,639743,639743,0,352773,218120,4979,0.7765,0.0,127.4883,5031.0592,1517.0,10.4505,7,26493.4587,32382.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'gMe',200,"35,60",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['se']_[75M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['se']_[75M]_[60, 120]_w[4]",302400.0,3384,343067,343067,0,204522,114298,2620,0.7742,0.0,129.9416,4464.3653,1467.0,10.2397,7,19243.7023,22450.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'se',75,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['m']_[50M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['m']_[50M]_[60, 120]_w[4]",302400.0,3389,1925185,1925185,0,1797704,111006,2565,0.7569,0.0,749.5595,4011.2737,1284.0,11.5029,8,2260.8009,522.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'m',50,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sge']_[200M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sge']_[200M]_[60, 120]_w[4]",302400.0,3383,338553,338553,0,150381,118465,2709,0.8008,0.0,123.9734,5872.6796,1533.0,10.1004,7,46573.4952,66704.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'sge',200,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sg']_[200M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sg']_[200M]_[25,35]_w[4]",302400.0,10245,1127015,1127015,0,715818,343472,7898,0.7709,0.0,141.6963,4413.4078,1385.0,10.4606,7,15689.1089,14714.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'sg',200,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['ge']_[50M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['ge']_[50M]_[25,35]_w[4]",302400.0,10256,107056152,107056152,0,106816848,225453,7117,0.6939,0.0,15041.3145,3839.6535,1411.0,87.494,16,43.3955,9.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'ge',50,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sE']_[150M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sE']_[150M]_[25,35]_w[4]",302400.0,10259,4147623,4147623,0,3772221,326944,7730,0.7535,0.0,535.5618,3990.4939,1272.0,11.1539,8,3162.1273,1134.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'sE',150,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['MeE']_[200M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['MeE']_[200M]_[25,35]_w[4]",302400.0,10254,1126779,1126779,0,717551,343968,7953,0.7756,0.0,140.6797,4455.3008,1445.0,10.3639,7,15681.2172,15375.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'MeE',200,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['Me']_[75M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['Me']_[75M]_[25,35]_w[4]",302400.0,10232,138279352,138279352,0,137993177,263611,7507,0.7337,0.0,18419.0549,3761.4409,1404.0,116.284,14,50.4034,10.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'Me',75,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sMe']_[200M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sMe']_[200M]_[60, 120]_w[4]",302400.0,3384,340296,340296,0,150490,120154,2699,0.7976,0.0,125.0823,5661.8507,1417.0,10.3172,7,45454.7038,64724.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'sMe',200,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['seE']_[75M]_[5,25]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['seE']_[75M]_[5,25]_w[4]",302400.0,20840,165754812,165754812,0,165334565,402479,13589,0.6521,0.0,12196.7196,3863.3282,1330.0,77.9501,16,42.1623,9.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'seE',75,"5,25",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mge']_[50M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mge']_[50M]_[60, 120]_w[4]",302400.0,3387,1167366,1167366,0,1043271,107439,2572,0.7594,0.0,452.8748,3976.0245,1302.0,11.1026,8,3759.5409,1626.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'mge',50,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['gE']_[75M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['gE']_[75M]_[25,35]_w[4]",302400.0,10243,138130103,138130103,0,137844964,262512,7441,0.7264,0.0,18562.379,3753.9579,1379.0,114.2156,14,49.338,10.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'gE',75,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['msg']_[150M]_[5,25]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['msg']_[150M]_[5,25]_w[4]",302400.0,20884,279259191,279259191,0,278688987,526501,15098,0.7229,0.0,18495.436,3775.7559,1425.0,106.9626,14,48.7158,10.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'msg',150,"5,25",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sMe']_[100M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sMe']_[100M]_[25,35]_w[4]",302400.0,10249,109738884,109738884,0,109418667,289616,7592,0.7408,0.0,14453.5421,3754.3857,1273.0,105.1409,11,82.6271,13.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'sMe',100,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['geE']_[75M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['geE']_[75M]_[25,35]_w[4]",302400.0,10257,136782005,136782005,0,136497041,263111,7490,0.7302,0.0,18260.9499,3808.3542,1390.0,116.0097,14,49.6421,10.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'geE',75,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mse']_[50M]_[35,60]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mse']_[50M]_[35,60]_w[4]",302400.0,6416,88488083,88488083,0,88303376,169515,4720,0.7357,0.0,18746.4752,3792.4686,1401.0,117.147,13,52.5069,10.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'mse',50,"35,60",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['Me']_[150M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['Me']_[150M]_[60, 120]_w[4]",302400.0,3370,337366,337366,0,167977,117208,2660,0.7893,0.0,125.8293,5446.9323,1638.0,10.2846,7,36058.3066,46925.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'Me',150,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['ms']_[200M]_[5,25]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['ms']_[200M]_[5,25]_w[4]",302400.0,20919,239274936,239274936,0,238627356,586608,15473,0.7397,0.0,15463.03,3733.8183,1248.0,116.2267,11,75.2028,13.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'ms',200,"5,25",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sE']_[150M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sE']_[150M]_[60, 120]_w[4]",302400.0,3387,340911,340911,0,170049,119209,2674,0.7895,0.0,126.491,5384.5381,1588.0,10.0823,7,36520.1143,48204.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'sE',150,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['gM']_[150M]_[35,60]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['gM']_[150M]_[35,60]_w[4]",302400.0,6432,640058,640058,0,374595,215131,4931,0.7666,0.0,128.8029,4694.9077,1413.0,10.4052,7,20284.515,23177.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'gM',150,"35,60",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['seE']_[75M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['seE']_[75M]_[60, 120]_w[4]",302400.0,3375,341695,341695,0,205348,110917,2636,0.781,0.0,128.6263,4371.8699,1234.0,10.2197,7,19059.8143,21778.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'seE',75,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['M']_[200M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['M']_[200M]_[25,35]_w[4]",302400.0,10246,1150019,1150019,0,741617,341765,7925,0.7735,0.0,144.1128,4392.1099,1356.0,10.3253,7,15429.5979,14103.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'M',200,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mseE']_[75M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mseE']_[75M]_[60, 120]_w[4]",302400.0,3356,334697,334697,0,196842,113438,2587,0.7709,0.0,128.3765,4716.5497,1491.0,10.5149,7,19331.9478,22676.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'mseE',75,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['me']_[200M]_[35,60]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['me']_[200M]_[35,60]_w[4]",302400.0,6435,642203,642203,0,354715,219599,5030,0.7817,0.0,126.6746,4984.9626,1450.0,10.2944,7,26216.8044,32055.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'me',200,"35,60",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mgE']_[50M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mgE']_[50M]_[60, 120]_w[4]",302400.0,3397,2039557,2039557,0,1915126,107866,2554,0.7518,0.0,797.5736,3803.0873,1115.0,11.8657,8,2139.3236,409.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'mgE',50,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['ms']_[150M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['ms']_[150M]_[60, 120]_w[4]",302400.0,3384,342089,342089,0,174958,116976,2696,0.7967,0.0,125.8876,5178.9388,1476.0,10.1454,7,36102.7239,47653.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'ms',150,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sE']_[100M]_[5,25]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sE']_[100M]_[5,25]_w[4]",302400.0,20939,215521804,215521804,0,215031241,463259,14550,0.6949,0.0,14811.4951,3921.9622,1511.0,93.303,16,42.8017,9.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'sE',100,"5,25",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['m']_[75M]_[5,25]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['m']_[75M]_[5,25]_w[4]",302400.0,20886,165062308,165062308,0,164643929,400486,13586,0.6505,0.0,12148.4412,3779.5447,1301.0,77.768,16,42.7602,9.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'m',75,"5,25",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['gMeE']_[50M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['gMeE']_[50M]_[60, 120]_w[4]",302400.0,3379,1081450,1081450,0,958337,106604,2527,0.7479,0.0,426.9581,3848.613,1265.0,10.8025,8,4126.0537,1841.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'gMeE',50,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sMe']_[50M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sMe']_[50M]_[25,35]_w[4]",302400.0,10249,107416475,107416475,0,107175710,227348,7186,0.7011,0.0,14947.0205,3846.7691,1458.0,93.0501,16,43.3848,9.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'sMe',50,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mg']_[150M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mg']_[150M]_[60, 120]_w[4]",302400.0,3381,339109,339109,0,168163,119619,2662,0.7873,0.0,126.3888,5417.4245,1461.0,10.3952,7,35864.3533,47662.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'mg',150,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['msg']_[50M]_[5,25]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['msg']_[50M]_[5,25]_w[4]",302400.0,20884,115127969,115127969,0,114777051,342657,12263,0.5872,0.0,9387.2385,3673.5897,1047.0,64.1575,16,41.1715,9.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'msg',50,"5,25",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['Me']_[150M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['Me']_[150M]_[25,35]_w[4]",302400.0,10232,3503212,3503212,0,3124618,329221,7760,0.7584,0.0,450.4448,3927.3091,1280.0,10.9423,8,3806.5947,1526.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'Me',150,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sE']_[100M]_[35,60]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sE']_[100M]_[35,60]_w[4]",302400.0,6442,1460391,1460391,0,1219942,208573,4860,0.7544,0.0,299.492,4118.7998,1456.0,10.6743,7,6047.3159,3397.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'sE',100,"35,60",4
